Date,"Концентрат коксующегося угля_Россия марка ОС FCA руб./т, без НДС","Лом_HMS 1/2 80:20, FOB EC Роттердам, $/т","Лом_3А, РФ CPT ж/д Южный ФО, руб./т, без НДС","Лом_3А, РФ CPT ж/д Сибирский ФО, руб./т, без НДС","Лом_3А, РФ CPT ж/д Центральный ФО, руб./т, без НДС","ЖРС_Китай Iron ore fines Fe 62%, CFR","Концентрат коксующегося угля_Россия марка КО FCA руб./т, без НДС","ЖРС_Российские окатыши Fe 62-65,5%, SiO2 5,8-8,65, DAP Забайкальск-Манжули, $/т","Лом_HMS 1/2 80:20, FOB США Восток, $/т","Лом_3А, FOB РФ Черное море, $/т","Чугун_FOB Бразилия Север, $/т","Лом_HMS 1/2 80:20, CFR ЮВА, $/т","Концентрат коксующегося угля_Россия марка КС FCA руб./т, без НДС","Лом_3А, РФ FCA ж/д респ. Татарстан, руб./т, без НДС","ЖРС_Российский концентрат Fe 62,5-67,5%, SiO2 0,78-8,51, сухой вес, DAP Забайкальск-Манжули, $/т","Концентрат коксующегося угля_Россия марка К и смеси марок К, КО FCA руб./т, без НДС","Кокс_Россия Урал Сибирь +25, FCA руб./т., без НДС","Лом_3А, РФ FCA ж/д Московский регион, руб./т, без НДС","Концентрат коксующегося угля_Россия марка Ж+ГЖ FCA руб./т, без НДС","Чугун_FOB Россия Черное море, $/т","ЖРС_Россия аглоруда Fe 52-60%, FCA руб./т, без НДС","ЖРС_Россия концентрат Fe 64-68%, FCA руб./т, без НДС","Чугун_Россия, FCA руб./т, без НДС","Концентрат коксующегося угля_HCC Австралия, $/t FOB","ЖРС_Россия окатыши Fe 62-65,5% FCA руб./т, без НДС","Лом_3А, РФ CPT ж/д Уральский ФО, руб./т, без НДС","Концентрат коксующегося угля_Россия марка Ж FCA руб./т, без НДС","Лом_HMS 1/2 80:20, CFR Турция, $/т","Концентрат коксующегося угля_Средняя шихта Россия FCA руб./т, без НДС","Концентрат коксующегося угля_Россия марка ГЖ FCA руб./т, без НДС","ЖРС_Средневзвешенная цена окатыши Fe 62-65,5%, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена концентрат Fe 64-68%, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена аглоруда Fe 52-60%, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена за 1 % Fe в аглоруде, Россия FCA руб./т, без НДС"
2018-10-29 00:00:00,9725,303,19607,17965,19677,76,7950.0,106.0,305,297,355,357,6850,18048,60.5,10300,13225,18401,9250,364,3140.0,4150.0,23750,214,6475.0,18894,10300.0,331,8770,6725.0,6284.0,4234.0,2944.0,46.0
2018-11-05 00:00:00,10200,306,19495,17937,19243,75,7950.0,106.0,315,297,350,357,7050,18062,61.0,10825,13375,17969,9250,364,3160.0,4280.0,22750,215,6400.0,19000,10600.0,337,8960,6650.0,6284.0,4234.0,2944.0,46.0
2018-11-12 00:00:00,10200,310,19135,17792,18834,75,7950.0,106.0,315,305,350,357,7050,17624,61.0,10825,13375,17748,9250,364,3160.0,4280.0,22750,216,6400.0,18718,10600.0,338,8960,6650.0,6284.0,4234.0,2944.0,46.0
2018-11-19 00:00:00,10200,308,18630,17406,18308,75,7950.0,100.0,313,306,350,352,7050,17113,61.0,10825,13375,17158,9250,364,3160.0,4280.0,22750,219,6400.0,18294,10600.0,336,8960,6650.0,6284.0,4234.0,2944.0,46.0
2018-11-26 00:00:00,10200,304,18130,17247,17830,73,7950.0,96.0,310,292,350,347,7050,16588,59.0,10825,13375,16667,9250,364,3160.0,4280.0,22750,218,6400.0,17864,10600.0,329,8960,6650.0,6279.0,4298.0,3181.0,48.0
2018-12-03 00:00:00,10200,295,17631,16766,17333,65,7950.0,87.0,307,286,350,336,7050,16123,55.0,10825,13375,16142,9250,364,3160.0,4280.0,22750,216,6400.0,17434,10600.0,318,8960,6650.0,6279.0,4298.0,3181.0,48.0
2018-12-10 00:00:00,10425,278,17068,16774,16881,67,7950.0,87.0,289,276,350,332,7150,15754,58.0,11100,13375,15632,9250,360,3350.0,4550.0,22750,222,6750.0,17120,10700.0,309,9055,6650.0,6279.0,4298.0,3181.0,48.0
2018-12-17 00:00:00,10425,278,17345,17160,16698,68,7950.0,87.0,280,275,345,322,7150,15150,58.0,11100,13375,15444,9250,355,3350.0,4550.0,22750,219,6750.0,16458,10700.0,301,9055,6650.0,6279.0,4298.0,3181.0,48.0
2018-12-24 00:00:00,10425,271,17312,17172,16810,71,7950.0,88.5,269,255,345,323,7150,15326,59.0,11100,13375,15545,9250,350,3350.0,4550.0,22750,218,6750.0,16414,10700.0,292,9055,6650.0,6279.0,4298.0,3181.0,48.0
2018-12-31 00:00:00,10425,265,17242,17056,16899,72,7950.0,88.5,269,252,340,315,7150,15405,59.0,11100,13375,15548,9250,345,3350.0,4550.0,22750,211,6750.0,16535,10700.0,290,9055,6650.0,6735.0,4621.0,3340.0,53.0
2019-01-07 00:00:00,10700,255,16649,16932,16848,72,7950.0,88.5,259,245,340,310,7350,15305,59.0,11400,13450,15531,9250,345,3035.0,4135.0,22525,203,6425.0,16513,11425.0,280,9246,6650.0,6735.0,4621.0,3340.0,53.0
2019-01-14 00:00:00,10700,255,16498,17170,16937,75,7950.0,88.5,260,235,335,310,7350,15356,61.5,11400,13450,15523,9250,337,3035.0,4135.0,22525,197,6425.0,16568,11425.0,277,9246,6650.0,6735.0,4621.0,3340.0,53.0
2019-01-21 00:00:00,10700,270,16455,16684,16858,75,7950.0,88.5,269,246,330,301,7350,15243,61.5,11400,13450,15489,9250,325,3035.0,4135.0,22525,190,6425.0,16496,11425.0,285,9246,6650.0,6735.0,4621.0,3340.0,53.0
2019-01-28 00:00:00,10700,270,16748,16520,16927,75,7950.0,88.5,273,262,325,301,7350,15266,61.5,11400,13450,15505,9250,325,3035.0,4135.0,22525,194,6425.0,16529,11425.0,295,9246,6650.0,6360.0,4191.0,3052.0,48.0
2019-02-04 00:00:00,10700,291,18261,16773,17458,83,7950.0,91.5,295,283,315,322,7350,15912,69.5,11400,13450,16136,9250,325,3035.0,4135.0,22525,200,6425.0,16787,11425.0,309,9246,6650.0,6360.0,4191.0,3052.0,48.0
2019-02-11 00:00:00,10250,305,18567,16780,17817,91,7700.0,100.5,315,290,330,327,7150,16196,77.5,11125,13625,16556,10150,330,3300.0,4565.0,22525,199,7175.0,17406,11200.0,329,9331,6725.0,6360.0,4191.0,3052.0,48.0
2019-02-18 00:00:00,10250,303,18541,16842,17948,88,7700.0,100.5,316,293,335,327,7150,16600,75.5,11125,13625,16700,10150,332,3300.0,4565.0,22525,202,7175.0,17699,11200.0,327,9331,6725.0,6360.0,4191.0,3052.0,48.0
2019-02-25 00:00:00,10250,295,19142,16898,18686,88,7700.0,100.5,316,285,335,330,7150,17442,75.5,11125,13625,17486,10150,343,3300.0,4565.0,22525,206,7175.0,18291,11200.0,320,9331,6725.0,6360.0,4191.0,3052.0,48.0
2019-03-04 00:00:00,10250,285,20030,17333,18848,85,7700.0,97.5,300,275,335,325,7150,17967,72.5,11125,13625,18094,10150,345,3300.0,4565.0,22525,209,7175.0,18852,11200.0,310,9331,6725.0,7120.0,4621.0,3668.0,55.0
2019-03-11 00:00:00,10200,293,20701,18006,19328,87,7700.0,95.0,302,287,347,335,7100,18920,74.5,11050,13550,18587,10150,345,3765.0,5000.0,23025,211,7760.0,19808,11200.0,320,9305,6725.0,7120.0,4621.0,3668.0,55.0
2019-03-18 00:00:00,10200,295,20774,18119,19902,85,7700.0,94.0,305,287,347,340,7100,18915,73.5,11050,13550,19010,10150,350,3765.0,5000.0,23025,210,7760.0,19902,11200.0,323,9305,6725.0,7120.0,4621.0,3668.0,55.0
2019-03-25 00:00:00,10200,295,20741,18421,19600,86,7700.0,94.0,305,287,347,345,7100,18922,74.5,11050,13550,18545,10150,345,3765.0,5000.0,23025,209,7760.0,19961,11200.0,323,9305,6725.0,7120.0,4621.0,3668.0,55.0
2019-04-01 00:00:00,10200,292,20442,18699,19208,85,7700.0,93.0,302,287,347,340,7100,18494,74.5,11050,13550,18241,10150,355,3765.0,5000.0,23025,204,7760.0,19560,11200.0,319,9305,6725.0,7718.0,5043.0,3989.0,62.0
2019-04-08 00:00:00,10525,287,19304,18208,18445,91,7700.0,93.0,296,282,347,335,7350,17493,81.0,11400,13700,17151,10150,350,3792.5,5100.0,22200,198,7805.0,19078,11425.0,313,9455,6650.0,7718.0,5043.0,3989.0,62.0
2019-04-15 00:00:00,10525,280,18955,17972,18201,95,7700.0,99.0,288,275,347,335,7350,16886,85.5,11400,13700,16903,10150,355,3792.5,5100.0,22200,199,7805.0,18488,11425.0,306,9455,6650.0,7718.0,5043.0,3989.0,62.0
2019-04-22 00:00:00,10525,287,17491,17523,16985,93,7700.0,98.0,293,282,335,335,7350,16234,84.0,11400,13700,15685,10150,350,3792.5,5100.0,22200,202,7805.0,17751,11425.0,312,9455,6650.0,7718.0,5043.0,3989.0,62.0
2019-04-29 00:00:00,10525,285,16696,17174,16652,93,7700.0,98.0,290,280,330,315,7350,16141,84.0,11400,13700,15349,10150,350,3792.5,5100.0,22200,201,7805.0,17602,11425.0,310,9455,6650.0,7727.0,5151.0,3994.0,64.0
2019-05-06 00:00:00,10300,275,16724,16760,16530,94,7700.0,99.0,286,267,330,315,7175,16132,85.0,11150,13700,15287,9750,337,3900.0,4975.0,21950,203,7890.0,17360,11025.0,303,9190,6462.5,7727.0,5151.0,3994.0,64.0
2019-05-13 00:00:00,10300,265,16045,16530,16116,95,7700.0,102.0,275,260,330,310,7175,15699,85.0,11150,13700,14933,9750,337,3900.0,4975.0,21950,207,7890.0,16972,11025.0,290,9190,6462.5,7727.0,5151.0,3994.0,64.0
2019-05-20 00:00:00,10300,269,15682,16563,16074,96,7700.0,108.0,279,258,330,305,7175,15236,86.0,11150,13700,14867,9750,335,3900.0,4975.0,21950,208,7890.0,16812,11025.0,294,9190,6462.5,7727.0,5151.0,3994.0,64.0
2019-05-27 00:00:00,10300,285,15669,16108,16044,103,7700.0,108.0,292,275,330,305,7175,14890,95.0,11150,13700,14811,9750,337,3900.0,4975.0,21950,205,7890.0,16438,11025.0,310,9190,6462.5,7829.0,5175.0,3119.0,53.0
2019-06-03 00:00:00,10300,280,15554,15793,15921,103,7700.0,109.0,290,272,330,310,7175,14391,95.0,11150,13700,14686,9750,335,3900.0,4975.0,21950,202,7890.0,16118,11025.0,303,9190,6462.5,7829.0,5175.0,3119.0,53.0
2019-06-10 00:00:00,10350,282,15391,15500,15636,99,7700.0,110.0,290,273,330,311,7225,14449,92.5,11225,13700,14176,9750,333,3690.0,5225.0,21950,200,7425.0,16094,11075.0,298,9180,6037.5,7829.0,5175.0,3119.0,53.0
2019-06-17 00:00:00,10350,270,15565,15530,15632,107,7700.0,117.0,275,259,320,305,7225,14449,99.5,11225,13700,14097,9750,327,3690.0,5225.0,21950,197,7425.0,16051,11075.0,290,9180,6037.5,7829.0,5175.0,3119.0,53.0
2019-06-24 00:00:00,10350,256,15525,15578,15636,114,7700.0,123.0,265,250,315,305,7225,14821,106.5,11225,13700,14371,9750,327,3690.0,5225.0,21950,195,7425.0,16142,11075.0,279,9180,6037.5,7829.0,5175.0,3119.0,53.0
2019-07-01 00:00:00,10350,260,15670,15608,16431,116,7700.0,125.0,268,257,315,300,7225,14991,108.5,11225,13700,15299,9750,332,3690.0,5225.0,21950,193,7425.0,16404,11075.0,285,9180,6037.5,7685.0,5345.0,2874.0,50.0
2019-07-08 00:00:00,8825,274,16603,15678,16626,122,6200.0,130.0,278,268,315,305,6525,15294,116.0,9925,12525,15474,8950,335,3050.0,5275.0,21850,189,7410.0,17049,9550.0,298,8154,5575.0,7685.0,5345.0,2874.0,50.0
2019-07-15 00:00:00,8825,270,17730,15866,17132,120,6200.0,127.5,275,265,315,305,6525,15883,114.5,9925,12525,15935,8950,345,3050.0,5275.0,21850,185,7410.0,17411,9550.0,295,8154,5575.0,7685.0,5345.0,2874.0,50.0
2019-07-22 00:00:00,8825,269,17843,15882,17509,121,6200.0,128.5,273,265,320,305,6525,16238,115.5,9925,12525,16282,8950,345,3050.0,5275.0,21850,180,7410.0,17571,9550.0,294,8154,5575.0,7685.0,5345.0,2874.0,50.0
2019-07-29 00:00:00,8825,269,18359,15926,17591,117,6200.0,124.5,273,265,320,305,6525,16254,111.5,9925,12525,16320,8950,345,3050.0,5275.0,21850,174,7410.0,17543,9550.0,294,8154,5575.0,7375.0,5432.0,3009.0,49.0
2019-08-05 00:00:00,8250,270,18523,15712,17521,116,6200.0,124.0,273,265,345,305,6250,16227,110.5,9300,12150,16334,8950,345,3475.0,5675.0,21850,165,8170.0,17583,9225.0,292,7913,5575.0,7375.0,5432.0,3009.0,49.0
2019-08-12 00:00:00,8250,268,18634,15744,17370,96,6200.0,106.0,269,265,340,304,6250,16074,90.5,9300,12150,16266,8950,342,3475.0,5675.0,21850,159,8170.0,17545,9225.0,289,7913,5575.0,7375.0,5432.0,3009.0,49.0
2019-08-19 00:00:00,8250,260,18262,15766,17177,89,6200.0,100.0,269,260,340,304,6250,15747,83.5,9300,12150,16078,8950,342,3475.0,5675.0,21850,156,8170.0,17508,9225.0,284,7913,5575.0,7375.0,5432.0,3009.0,49.0
2019-08-26 00:00:00,8250,250,17569,15722,16854,87,6200.0,98.0,260,255,335,304,6250,15613,81.5,9300,12150,15756,8950,340,3475.0,5675.0,21850,153,8170.0,17437,9225.0,279,7913,5575.0,8067.0,5957.0,3427.0,53.0
2019-09-02 00:00:00,8250,242,17403,15773,16883,84,6200.0,95.0,246,245,330,295,6250,15599,78.5,9300,12150,15686,8950,335,3475.0,5675.0,21850,154,8170.0,17344,9225.0,270,7913,5575.0,8067.0,5957.0,3427.0,53.0
2019-09-09 00:00:00,7650,225,16385,15924,16311,90,6200.0,97.0,228,226,315,292,5825,14776,84.5,8625,12150,14959,8950,325,3725.0,5300.0,21850,154,7050.0,16472,8725.0,253,7615,5575.0,8067.0,5957.0,3427.0,53.0
2019-09-16 00:00:00,7650,213,16427,15953,15958,95,6200.0,97.0,215,212,310,277,5825,14739,88.5,8625,12150,14702,8950,320,3725.0,5300.0,21850,150,7050.0,16391,8725.0,240,7615,5575.0,8067.0,5957.0,3427.0,53.0
2019-09-23 00:00:00,7650,205,15921,15702,15813,95,6200.0,100.5,208,200,305,260,5825,14498,88.5,8625,12150,14403,8950,315,3725.0,5300.0,21850,143,7050.0,16172,8725.0,233,7615,5575.0,8067.0,5957.0,3427.0,53.0
2019-09-30 00:00:00,7650,199,15688,15270,15198,91,6200.0,102.0,200,192,285,258,5825,14144,85.0,8625,12150,13765,8950,300,3725.0,5300.0,21850,138,7050.0,16068,8725.0,225,7615,5575.0,7063.0,5274.0,3549.0,50.0
2019-10-07 00:00:00,6525,199,14825,14832,14905,94,5125.0,105.0,201,194,280,245,5300,13578,88.0,7850,11525,13447,7600,300,2475.0,4125.0,20750,146,5275.0,15566,7100.0,227,6605,5075.0,7063.0,5274.0,3549.0,50.0
2019-10-14 00:00:00,6525,207,14292,14919,14432,93,5125.0,104.0,208,204,275,242,5300,13267,87.0,7850,11525,13274,7600,280,2475.0,4125.0,20750,148,5275.0,15105,7100.0,233,6605,5075.0,7063.0,5274.0,3549.0,50.0
2019-10-21 00:00:00,6525,216,14245,14844,14326,88,5125.0,99.0,218,210,280,242,5300,13033,82.0,7850,11525,13166,7600,280,2475.0,4125.0,20750,152,5275.0,14668,7100.0,241,6605,5075.0,7063.0,5274.0,3549.0,50.0
2019-10-28 00:00:00,6525,225,14262,14479,14252,87,5125.0,99.0,230,220,285,248,5300,12908,82.0,7850,11525,13172,7600,285,2475.0,4125.0,20750,150,5275.0,14573,7100.0,250,6605,5075.0,5173.0,4040.0,2716.0,46.0
2019-11-04 00:00:00,6525,230,14426,12937,14110,85,5125.0,99.0,232,225,285,258,5300,12181,79.0,7850,11525,12878,7600,290,2475.0,4125.0,20750,144,5275.0,13581,7100.0,255,6605,5075.0,5173.0,4040.0,2716.0,46.0
2019-11-11 00:00:00,6750,238,14709,13058,13839,82,5125.0,98.0,240,231,290,265,5275,12469,78.0,7850,11525,12702,7600,298,2460.0,3925.0,20750,134,5200.0,13494,7100.0,260,6605,5075.0,5173.0,4040.0,2716.0,46.0
2019-11-18 00:00:00,6750,240,14477,12845,13893,82,5125.0,101.0,242,233,290,270,5275,12563,78.0,7850,11525,12713,7600,302,2460.0,3925.0,20750,135,5200.0,13513,7100.0,261,6605,5075.0,5173.0,4040.0,2716.0,46.0
2019-11-25 00:00:00,6750,239,14627,12149,14167,86,5125.0,103.5,246,235,300,275,5275,12840,82.0,7850,11525,13100,7600,305,2460.0,3925.0,20750,133,5200.0,13559,7100.0,262,6605,5075.0,5173.0,4040.0,2716.0,46.0
2019-12-02 00:00:00,6750,245,15019,12756,14373,88,5125.0,103.5,245,239,305,275,5275,13215,84.0,7850,11525,13370,7600,306,2460.0,3925.0,20750,135,5200.0,14161,7100.0,266,6605,5075.0,5075.0,3998.0,2561.0,44.0
2019-12-09 00:00:00,6750,260,15266,13388,14614,89,5125.0,103.5,257,255,310,282,5275,13679,84.0,7850,11525,13563,7600,308,2375.0,3600.0,20750,138,4600.0,14638,7100.0,285,6605,5075.0,5075.0,3998.0,2561.0,44.0
2019-12-16 00:00:00,6750,272,15468,13225,15274,94,5125.0,107.5,275,268,310,295,5275,13801,89.0,7850,11525,13941,7600,315,2375.0,3600.0,20750,136,4600.0,14791,7100.0,297,6605,5075.0,5075.0,3998.0,2561.0,44.0
2019-12-23 00:00:00,6750,275,15532,13391,15385,93,5125.0,107.5,276,271,310,297,5275,14168,88.0,7850,11525,14059,7600,320,2375.0,3600.0,20750,136,4600.0,14749,7100.0,299,6605,5075.0,5075.0,3998.0,2561.0,44.0
2019-12-30 00:00:00,6750,277,15842,13431,15907,91,5125.0,107.5,276,272,320,297,5275,14352,86.0,7850,11525,14606,7600,320,2375.0,3600.0,20750,136,4600.0,15224,7100.0,301,6605,5075.0,4642.0,3477.0,2462.0,43.0
2020-01-06 00:00:00,6750,276,15907,13453,16047,92,5125.0,108.5,276,272,320,299,5275,14417,87.0,7850,11525,14626,7600,320,2750.0,3950.0,19050,140,4850.0,15438,7100.0,301,6605,5075.0,4642.0,3477.0,2462.0,43.0
2020-01-13 00:00:00,6125,275,16361,14164,16626,94,4400.0,109.5,275,270,320,299,4875,14506,89.0,6450,10650,15066,6975,320,2750.0,3950.0,19050,147,4850.0,15620,6400.0,299,5920,4650.0,4642.0,3477.0,2462.0,43.0
2020-01-20 00:00:00,6125,270,16475,14035,16876,95,4400.0,113.0,271,265,325,299,4875,14711,90.0,6450,10650,15470,6975,328,2750.0,3950.0,19050,152,4850.0,15893,6400.0,295,5920,4650.0,4642.0,3477.0,2462.0,43.0
2020-01-27 00:00:00,6125,257,16693,13893,16845,94,4400.0,116.0,260,250,325,289,4875,14916,89.0,6450,10650,15556,6975,322,2750.0,3950.0,19050,152,4850.0,16421,6400.0,280,5920,4650.0,4875.0,3766.0,2584.0,46.0
2020-02-03 00:00:00,6125,248,17038,13993,16833,84,4400.0,113.0,252,240,320,285,4875,15438,80.0,6450,10650,15530,6975,322,2750.0,3950.0,19050,152,4850.0,17040,6400.0,270,5920,4650.0,4875.0,3766.0,2584.0,46.0
2020-02-10 00:00:00,6025,240,17340,14620,16684,82,4300.0,115.0,240,228,315,270,4550,15862,78.0,6175,11200,15392,6875,310,2750.0,3900.0,19050,150,5135.0,17561,6075.0,260,5720,4525.0,4875.0,3766.0,2584.0,46.0
2020-02-17 00:00:00,6025,251,17062,14780,16908,86,4300.0,115.0,252,240,315,260,4550,16058,82.0,6175,11200,15454,6875,310,2750.0,3900.0,19050,154,5135.0,17637,6075.0,272,5720,4525.0,4875.0,3766.0,2584.0,46.0
2020-02-24 00:00:00,6025,258,16714,14756,15983,90,4300.0,115.0,260,247,320,275,4550,15539,86.0,6175,11200,14937,6875,330,2750.0,3900.0,19050,158,5135.0,17536,6075.0,280,5720,4525.0,4875.0,3766.0,2584.0,46.0
2020-03-02 00:00:00,6025,255,17056,14590,15608,88,4300.0,117.0,260,245,320,275,4550,15349,84.0,6175,11200,15025,6875,330,2750.0,3900.0,19050,161,5135.0,17115,6075.0,278,5720,4525.0,5022.0,3796.0,2741.0,46.0
2020-03-09 00:00:00,6025,249,15306,14154,14832,90,4700.0,117.0,254,243,323,270,4300,15082,86.0,6350,11825,14061,6575,341,2650.0,3700.0,19300,162,4880.0,16936,5625.0,273,5580,4275.0,5022.0,3796.0,2741.0,46.0
2020-03-16 00:00:00,6025,245,15441,14186,15153,90,4700.0,117.0,250,240,323,265,4300,14217,86.0,6350,11825,13672,6575,335,2650.0,3700.0,19300,160,4880.0,16367,5625.0,270,5580,4275.0,5022.0,3796.0,2741.0,46.0
2020-03-23 00:00:00,6025,222,15189,13993,15266,90,4700.0,116.0,226,215,310,257,4300,13986,86.0,6350,11825,13896,6575,305,2650.0,3700.0,19300,163,4880.0,15754,5625.0,245,5580,4275.0,5022.0,3796.0,2741.0,46.0
2020-03-30 00:00:00,6025,199,15112,13959,15124,85,4700.0,104.5,195,188,290,240,4300,13846,81.0,6350,11825,13758,6575,297,2650.0,3700.0,19300,156,4880.0,15563,5625.0,215,5580,4275.0,4779.0,3562.0,2470.0,44.0
2020-04-06 00:00:00,6025,190,15119,13902,14716,83,4700.0,104.5,192,190,270,233,4300,13533,79.0,6350,11825,13464,6575,280,2715.0,4050.0,20100,144,5355.0,15516,5625.0,210,5580,4275.0,4779.0,3562.0,2470.0,44.0
2020-04-13 00:00:00,6025,230,15003,13849,14683,83,4700.0,104.5,230,225,265,233,4300,13867,79.0,6350,11975,13324,6575,285,2405.0,4050.0,20100,135,5355.0,15812,5625.0,245,5580,4275.0,4779.0,3562.0,2470.0,44.0
2020-04-20 00:00:00,6025,242,15407,13923,14833,85,4700.0,102.5,244,232,265,250,4300,13981,81.0,6350,11975,13414,6575,290,2405.0,4050.0,20100,135,5355.0,16073,5625.0,256,5580,4275.0,4779.0,3562.0,2470.0,44.0
2020-04-27 00:00:00,6025,241,16149,14469,15546,84,4700.0,98.5,245,232,265,250,4300,14608,80.0,6350,11975,14229,6575,283,2405.0,4050.0,20100,126,5355.0,16684,5625.0,255,5580,4275.0,5281.0,4072.0,2210.0,44.0
2020-05-04 00:00:00,6025,230,16327,14213,15853,83,4700.0,96.5,225,220,267,250,4300,14859,79.0,6350,11975,14625,6575,286,2405.0,4050.0,20100,114,5355.0,16986,5625.0,240,5580,4275.0,5281.0,4072.0,2210.0,44.0
2020-05-11 00:00:00,6025,230,16247,14244,15923,85,4500.0,101.5,232,220,285,250,4150,14831,81.0,6350,11475,14627,6575,288,2402.5,4075.0,20100,110,5725.0,17013,5625.0,242,5530,4275.0,5281.0,4072.0,2210.0,44.0
2020-05-18 00:00:00,6025,235,16133,14045,15705,91,4500.0,103.5,240,225,290,255,4150,14370,86.5,6350,11475,14370,6575,290,2402.5,4075.0,20100,116,5725.0,16514,5625.0,250,5530,4275.0,5281.0,4072.0,2210.0,44.0
2020-05-25 00:00:00,6025,235,14983,13994,14946,97,4500.0,109.0,240,220,295,252,4150,13578,92.5,6350,11475,13642,6575,295,2402.5,4075.0,20100,118,5725.0,15486,5625.0,250,5530,4275.0,5281.0,4072.0,2210.0,44.0
2020-06-01 00:00:00,6025,238,14834,13739,14631,97,4500.0,110.0,241,225,295,255,4150,13058,92.5,6350,11475,13257,6575,296,2402.5,4075.0,20100,111,5725.0,14911,5625.0,253,5530,4275.0,5645.0,4206.0,2399.0,44.0
2020-06-08 00:00:00,6025,243,14309,13629,14467,101,4500.0,111.5,247,230,295,260,4150,12702,96.0,6350,9625,13091,6575,307,2880.0,4025.0,20100,108,5695.0,14185,5625.0,258,5530,4275.0,5645.0,4206.0,2399.0,44.0
2020-06-15 00:00:00,6025,250,14363,13702,14523,105,4500.0,111.5,253,236,300,270,4150,12777,98.0,6350,9625,13162,6575,305,2880.0,4025.0,20100,109,5695.0,13844,5625.0,265,5530,4275.0,5645.0,4206.0,2399.0,44.0
2020-06-22 00:00:00,6025,245,15019,13394,14771,104,4500.0,108.5,250,235,313,281,4150,13367,96.0,6350,9625,13613,6575,318,2880.0,4025.0,20100,111,5695.0,13687,5625.0,264,5530,4275.0,5645.0,4206.0,2399.0,44.0
2020-06-29 00:00:00,6025,237,15611,13549,15210,104,4500.0,106.5,244,230,313,265,4150,13917,96.0,6350,9625,14018,6575,315,2880.0,4025.0,20100,115,5695.0,14474,5625.0,257,5530,4275.0,5566.0,4012.0,2304.0,42.0
2020-07-06 00:00:00,4700,235,16135,13680,15502,101,4000.0,106.5,244,230,305,257,3225,14252,92.0,5000,8550,14232,5725,310,2600.0,4580.0,20250,116,6240.0,14956,4750.0,255,4610,3850.0,5566.0,4012.0,2304.0,42.0
2020-07-13 00:00:00,4700,233,16093,13891,15694,105,4000.0,108.0,241,230,313,257,3225,14385,95.0,5000,8550,14462,5725,317,2600.0,4580.0,20250,116,6240.0,15346,4750.0,255,4610,3850.0,5566.0,4012.0,2304.0,42.0
2020-07-20 00:00:00,4700,236,16450,14243,15809,112,4000.0,109.0,239,235,320,257,3225,14749,99.5,5000,8550,14664,5725,323,2600.0,4580.0,20250,110,6240.0,16007,4750.0,259,4610,3850.0,5566.0,4012.0,2304.0,42.0
2020-07-27 00:00:00,4700,245,16575,14357,16100,110,4000.0,108.0,248,245,320,267,3225,15036,97.5,5000,8550,14979,5725,323,2600.0,4580.0,20250,111,6240.0,16443,4750.0,269,4610,3850.0,6256.0,4645.0,2577.0,46.0
2020-08-03 00:00:00,4700,255,17052,14364,16548,110,4000.0,109.0,256,252,320,273,3225,15399,97.5,5000,8550,15362,5725,325,2600.0,4580.0,20250,111,6240.0,16775,4750.0,277,4610,3850.0,6256.0,4645.0,2577.0,46.0
2020-08-10 00:00:00,4700,264,17468,14462,16807,119,4000.0,112.5,263,257,337,278,3225,15815,105.5,5000,8700,15826,5725,335,2765.0,4825.0,20250,107,6575.0,17173,4750.0,283,4610,3850.0,6256.0,4645.0,2577.0,46.0
2020-08-17 00:00:00,4700,266,17434,14797,17205,122,4000.0,112.5,264,259,340,293,3225,16070,108.5,5000,8700,16267,5725,342,2765.0,4825.0,20250,106,6575.0,17596,4750.0,285,4610,3850.0,6256.0,4645.0,2577.0,46.0
2020-08-24 00:00:00,4700,261,17836,15637,17550,127,4000.0,117.0,263,253,340,305,3225,16335,113.5,5000,8700,16626,5725,342,2765.0,4825.0,20250,106,6575.0,17907,4750.0,282,4610,3850.0,6256.0,4645.0,2577.0,46.0
2020-08-31 00:00:00,4700,265,17989,15744,17534,123,4000.0,116.0,267,260,340,308,3225,16380,111.0,5000,8700,16583,5725,345,2765.0,4825.0,20250,107,6575.0,18075,4750.0,288,4610,3850.0,6418.0,4936.0,2651.0,47.0
2020-09-07 00:00:00,4700,275,17983,16233,17520,127,4000.0,121.5,278,270,350,310,3225,16554,114.5,5000,9550,16595,5725,354,3060.0,6050.0,20550,108,7570.0,18417,4750.0,298,4610,3850.0,6418.0,4936.0,2651.0,47.0
2020-09-14 00:00:00,4700,280,18039,16547,17869,128,4000.0,127.5,282,276,365,314,3225,17172,114.5,5000,9550,16887,5725,360,3060.0,6950.0,20550,113,7570.0,18961,4750.0,301,4610,3850.0,6418.0,4936.0,2651.0,47.0
2020-09-21 00:00:00,4700,273,19027,16672,18270,126,4000.0,129.5,282,273,365,314,3225,17817,112.5,5000,9550,17320,5725,369,3060.0,5625.0,20550,125,7570.0,19405,4750.0,296,4610,3850.0,6418.0,4936.0,2651.0,47.0
